Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
6390	-331.6259	-192.2394	-139.3865	836466.9	0.04503688	3052.648	0.0007059286	0.998611	0.999645	1.00035	1.00139	0.04348422	2965.453	2255.79	2349.935	2458.235	2523.542	2166.326	2403.759	2362.729	2343.326	2397.502
6400	-335.6807	-192.2394	-143.4413	994399.9	0.04452913	3078.683	0.0006064826	0.998726	0.999674	1.00033	1.00127	0.04065649	2971.616	2219.971	2296.184	2441.611	2514.813	2191.205	2406.565	2359.465	2343.054	2394.224
6410	-331.2754	-192.2394	-139.0359	306245.8	0.04344658	3082.369	0.0007232393	0.997704	0.999412	1.00059	1.0023	0.03904471	2965.953	2245.084	2268.486	2454.237	2500.127	2210.167	2408.719	2255.241	2260.718	2389.489
6420	-331.1945	-192.2394	-138.955	595078.6	0.04351072	2986.804	0.0006678122	0.998353	0.999579	1.00042	1.00165	0.04129546	2950.42	2262.363	2270.634	2450.979	2543.747	2134.703	2407.421	2309.94	2322.149	2413.921
6430	-330.0404	-192.2394	-137.8009	322779.7	0.03999494	3068.411	0.0005130777	0.997764	0.999428	1.00057	1.00224	0.04523211	2972.441	2222.328	2265.493	2471.886	2517.206	2147.952	2400.236	2348.062	2313.877	2423.597
6440	-320.9573	-192.2394	-128.7178	877160.8	0.03965389	2990.63	0.0005130777	0.998643	0.999653	1.00035	1.00136	0.04117186	2960.366	2244.009	2309.231	2448.146	2542.726	2165.131	2398.615	2302.161	2273.272	2415.264
6450	-323.3276	-192.2394	-131.0881	419581.2	0.04234668	3036.287	0.0002045133	0.998038	0.999498	1.0005	1.00196	0.04542745	2971.532	2274.335	2330.481	2432.916	2529.073	2199.743	2392.471	2300.369	2285.817	2421.179
6460	-335.9666	-192.2394	-143.7272	668192.3	0.04435682	3032.739	0.0003921679	0.998445	0.999602	1.0004	1.00156	0.04531077	2968.722	2269.063	2263.906	2448.499	2546.11	2189.431	2408.669	2363.101	2300.585	2400.862
6470	-329.8063	-192.2394	-137.5669	652993.2	0.04870811	3026.45	0.0005437635	0.998427	0.999598	1.0004	1.00157	0.04742051	2960.671	2243.266	2333.474	2473.929	2534.298	2178.653	2408.845	2302.87	2274.49	2423.609
6480	-334.4571	-192.2394	-142.2177	192076.1	0.04678109	3035.952	9.580536e-05	0.997101	0.999258	1.00074	1.0029	0.04655508	2963.613	2244.635	2327.595	2467.774	2516.22	2139.361	2398.422	2263.898	2269.618	2406.74
6490	-329.199	-192.2394	-136.9596	955180.1	0.04523391	3099.221	0.0004265586	0.9987	0.999668	1.00033	1.0013	0.04945091	2951.951	2218.523	2316.949	2448.018	2534.564	2151.826	2398.046	2318.933	2320.725	2423.024
6500	-332.655	-192.2394	-140.4155	940278.7	0.0461027	3074.757	0.0005353413	0.998689	0.999665	1.00033	1.00131	0.04941834	2975.952	2210.749	2250.566	2451.272	2522.868	2286.729	2403.654	2281.183	2331.096	2378.845
6510	-334.4943	-192.2394	-142.2549	630466.7	0.04514974	3058.823	0.0003887526	0.9984	0.999591	1.00041	1.0016	0.04699046	2978.612	2265.958	2313.558	2462.532	2511.408	2125.014	2398.531	2265.471	2344.975	2400.863
6520	-332.4445	-192.2394	-140.2051	568447.4	0.04410294	3028.861	0.0008084343	0.998315	0.999569	1.00043	1.00169	0.04354609	2973.239	2269.883	2321.241	2458.932	2504.619	2195.581	2393.422	2348.197	2315.044	2381.723
6530	-328.7035	-192.2394	-136.464	593030.5	0.04405752	3003.751	0.0007353389	0.99835	0.999578	1.00042	1.00165	0.04170761	2955.473	2223.183	2349.701	2431.771	2519.836	2240.329	2399.475	2356.365	2332.332	2381.98
6540	-323.1808	-192.2395	-130.9413	333921	0.03962767	2998.59	0.0004637496	0.997801	0.999437	1.00056	1.0022	0.04580439	2969.682	2246.074	2285.193	2470.132	2529.431	2315.081	2406.613	2265.778	2329.301	2393.618
6550	-316.6138	-192.3904	-124.2234	773451.3	0.04022514	2996.069	0.0008514881	0.998555	0.99963	1.00037	1.00145	0.04724182	2955.717	2273.874	2280.58	2454.1	2504.663	2322.732	2399.127	2329.372	2331.934	2395.894
6560	-323.1477	-192.2394	-130.9082	212893.4	0.03952356	3050.143	0.0004847816	0.997246	0.999295	1.0007	1.00276	0.04455999	2959.391	2237.908	2299.007	2435.423	2511.376	2131.56	2400.145	2259.037	2273.318	2394.987
6570	-323.9101	-192.2292	-131.681	639424.5	0.04003488	3087.149	0.000783177	0.998411	0.999594	1.00041	1.00159	0.04121545	2965.079	2263.111	2309.14	2454.803	2522.682	2248.738	2403.366	2328.226	2322.905	2405.737
6580	-334.3026	-192.2394	-142.0632	28134.08	0.0434658	3047.64	0.0006167642	0.992432	0.998054	1.00193	1.00759	0.04120429	2953.792	2255.597	2295.893	2442.401	2511.096	2174.007	2399.332	2302.731	2276.647	2406.415
6590	-327.2797	-192.2394	-135.0402	156229.3	0.04403717	3057.188	0.0003398418	0.996786	0.999177	1.00082	1.00322	0.04264144	2965.465	2264.984	2280.902	2449.093	2518.299	2131.019	2406.328	2333.23	2278.816	2394.892
6600	-328.2716	-192.2394	-136.0321	878387.4	0.03973564	3085.366	0.0005923278	0.998644	0.999653	1.00035	1.00136	0.04168554	2967.35	2246.887	2276.055	2455.445	2515.927	2160.916	2401.293	2350.369	2347.892	2389.136
6610	-326.0265	-192.2394	-133.787	390129.3	0.04220468	3034.829	0.000428535	0.997966	0.999479	1.00052	1.00204	0.04718908	2950.404	2225.788	2319.111	2453.783	2522.041	2316.479	2394	2302.872	2315.358	2416.125
6620	-332.9037	-192.2394	-140.6643	763737.7	0.04687206	3033.348	0.0004841639	0.998546	0.999628	1.00037	1.00145	0.0471734	2963.704	2232.722	2297.21	2463.221	2549.507	2320.789	2400.155	2351.923	2338.503	2417.327
6630	-328.1825	-192.2394	-135.943	827334.3	0.04497172	2991.584	0.0004841639	0.998603	0.999643	1.00036	1.0014	0.04315225	2951.788	2211.06	2279.735	2434.022	2543.3	2320.789	2394.615	2346.109	2293.426	2409.9
6640	-328.5654	-192.2394	-136.3259	204243.9	0.04651323	3033.39	0.0003426298	0.997189	0.99928	1.00072	1.00281	0.04640367	2953.912	2225.667	2324.752	2472.307	2531.739	2171.261	2391.908	2314.475	2319.961	2399.74
6650	-333.3983	-192.2394	-141.1589	241130.6	0.04702323	3012.244	0.0005432723	0.997413	0.999338	1.00066	1.00259	0.04356231	2967.21	2213.229	2323.078	2453.123	2517.792	2266.723	2399.216	2353.971	2321.79	2415.899
6660	-337.7075	-192.2394	-145.4681	901973.9	0.04506329	3087.98	0.0002813045	0.998662	0.999658	1.00034	1.00134	0.04746666	2966.828	2241.536	2347.495	2428.711	2542.733	2178.921	2395.231	2288.739	2330.836	2392.559
6670	-334.4496	-192.2394	-142.2102	374595	0.0472149	3075.013	0.0002264879	0.997924	0.999469	1.00053	1.00208	0.04771523	2972.969	2216.882	2255.223	2459.039	2528.077	2153.262	2405.818	2320.365	2339.77	2423.306
6680	-327.6861	-192.2605	-135.4256	235230.8	0.04843108	3012.524	0.0006312626	0.99738	0.999329	1.00067	1.00262	0.04720114	2964.501	2230.222	2316.901	2455.06	2519.442	2148.475	2404.831	2285.72	2311.853	2389.938
6690	-329.2313	-192.2389	-136.9924	423603.1	0.04857734	3034.602	0.0005989491	0.998048	0.9995	1.0005	1.00195	0.04707402	2965.276	2262.096	2337.814	2462.971	2521.5	2322.305	2402.995	2365.76	2317.734	2383.881
6700	-323.9965	-192.3781	-131.6184	523789.3	0.04978544	2996.588	0.0008760146	0.998244	0.999551	1.00045	1.00176	0.04577162	2955.924	2262.361	2342.225	2449.139	2505.032	2211.307	2393.965	2325.228	2334.087	2399.565
6710	-323.3607	-192.2394	-131.1213	745583.6	0.04567674	2994.351	0.0003691606	0.998528	0.999624	1.00038	1.00147	0.04428005	2965.242	2270.904	2265.291	2449.093	2513.351	2170.008	2396.048	2361.698	2289.406	2390.838
6720	-320.8365	-192.2513	-128.5852	697608.8	0.04127342	3046.409	0.001015582	0.998479	0.999611	1.00039	1.00152	0.04513951	2958.606	2225.111	2340.916	2471.559	2524.186	2164.573	2397.888	2350.183	2285.194	2422.824
6730	-325.9219	-192.2394	-133.6824	135725.8	0.04382541	2999.613	0.0004325824	0.996552	0.999117	1.00088	1.00345	0.04365721	2963.566	2271.323	2304.124	2449.18	2504.743	2175.461	2394.542	2368.347	2338.654	2402.931
6740	-333.9074	-192.2394	-141.6679	991976.8	0.04331576	3050.271	0.0003720264	0.998724	0.999674	1.00033	1.00128	0.04843925	2964.644	2239.168	2318.551	2466.676	2507.252	2132.74	2394.015	2320.656	2263.807	2385.668
6750	-335.926	-192.2394	-143.6866	107331.6	0.04421482	3032.895	0.0005251958	0.996123	0.999006	1.00099	1.00388	0.04588371	2955.947	2273.409	2285.08	2442.921	2541.166	2218.51	2407.405	2341.197	2310.122	2380.895
6760	-321.3016	-192.2394	-129.0621	93509.11	0.04755023	3058.338	0.0005391737	0.995846	0.998935	1.00106	1.00416	0.04560354	2957.328	2261.368	2318.577	2467.984	2501.43	2160.965	2392.512	2295.102	2346.476	2392.164
6770	-331.4979	-192.2394	-139.2584	747606.9	0.0506532	3062.455	0.0004372314	0.99853	0.999624	1.00038	1.00147	0.0459062	2956.717	2251.631	2264.631	2456.73	2531.562	2173.164	2408.443	2307.282	2277.589	2391.727
6780	-334.0733	-192.2394	-141.8339	814945.9	0.04864933	3089.701	0.0002361344	0.998592	0.99964	1.00036	1.00141	0.04915926	2964.821	2237.654	2301.949	2470.604	2520.566	2153.122	2399.209	2321.041	2330.542	2406.174
6790	-324.7501	-192.2394	-132.5107	624058.5	0.05080135	3027.154	0.0002622605	0.998391	0.999589	1.00041	1.00161	0.05218669	2959.528	2271.779	2277.567	2472.14	2531.716	2127.628	2404.034	2355.461	2338.496	2383.039
6800	-325.3594	-192.2395	-133.1199	977627.7	0.05551397	2983.594	0.0003595041	0.998715	0.999671	1.00033	1.00129	0.05567801	2978.96	2257.047	2338.323	2454.352	2519.65	2302.226	2390.402	2277.334	2316.493	2391.164
6810	-329.7344	-192.2394	-137.495	257960.2	0.05536902	3001.408	0.0003646872	0.997498	0.99936	1.00064	1.0025	0.05915427	2978.506	2223.548	2272.604	2429.94	2522.107	2142.256	2399.336	2360.926	2272.412	2392.227
6820	-334.5138	-192.2394	-142.2744	343689.2	0.0577399	3082.625	0.0001980904	0.997833	0.999445	1.00055	1.00217	0.05362343	2958.164	2243.557	2303.098	2450.663	2531.203	2148.08	2397.447	2315.929	2274.459	2415.602
6830	-332.2255	-192.2394	-139.9861	942988.1	0.06190169	3018.536	0.0004726409	0.998691	0.999665	1.00033	1.00131	0.05791037	2960.773	2228.989	2349.545	2473.436	2530.074	2174.159	2409.499	2350.342	2334.62	2387.331
6840	-336.3344	-192.2394	-144.0949	883632.6	0.06072321	3045.343	0.0003196057	0.998648	0.999654	1.00035	1.00135	0.06252684	2964.618	2240.486	2315.981	2445.124	2545.64	2134.299	2392.483	2362.032	2295.509	2382.593
6850	-331.7925	-192.2394	-139.553	751917.7	0.06033823	3066.574	0.0004277249	0.998535	0.999625	1.00037	1.00147	0.0589477	2972.675	2258.76	2311.514	2437.823	2519.809	2154.349	2397.203	2352.023	2340.019	2383.58
6860	-326.1624	-192.2394	-133.923	386174.1	0.06265439	3075.111	0.0003113458	0.997955	0.999477	1.00052	1.00205	0.06646728	2953.177	2237.33	2346.012	2463.127	2536.285	2156.219	2403.244	2360.03	2346.021	2386.001
6870	-324.5305	-192.2394	-132.291	176391.1	0.06330089	2980.092	0.0003690956	0.996975	0.999225	1.00077	1.00303	0.06586311	2974.625	2268.13	2323.259	2469.448	2547.644	2132.006	2399.853	2256.58	2338.818	2394.231
6880	-336.4091	-192.2394	-144.1697	388541.8	0.06872895	3042.679	0.0003952557	0.997962	0.999478	1.00052	1.00204	0.06475509	2975.056	2226.073	2340.395	2468.199	2533.455	2276.094	2408.426	2369.33	2349.464	2410.74
6890	-319.9811	-192.2394	-127.7416	689621.5	0.06980037	3090.011	0.0002760367	0.99847	0.999609	1.00039	1.00153	0.06822424	2971.302	2216.5	2347.338	2441.685	2537.325	2268.837	2408.787	2302.715	2258.215	2404.125
6900	-328.5567	-192.2394	-136.3173	617379.7	0.07368781	2986.459	0.0001850591	0.998383	0.999586	1.00041	1.00162	0.07369976	2957.429	2253.906	2346.873	2439.21	2530.839	2133.93	2400.634	2364.976	2326.952	2376.741
6910	-332.7091	-192.2394	-140.4696	919976.7	0.07060609	2996.994	0.0005409702	0.998675	0.999661	1.00034	1.00133	0.07650038	2967.928	2274.596	2326.936	2473.365	2503.151	2191.854	2395.46	2319.914	2278.605	2380.329
6920	-319.4588	-193.423	-126.0358	71801.53	0.07183095	3012.873	0.000470746	0.99526	0.998784	1.00121	1.00475	0.0741929	2976.186	2252.256	2251.901	2474.333	2542.202	2130.477	2403.487	2336.171	2250.609	2424.122
6930	-326.196	-192.8931	-133.3029	824398.2	0.07357919	3027.067	0.0004000899	0.9986	0.999642	1.00036	1.0014	0.07387556	2960.948	2261.392	2312.234	2431.184	2509.13	2198.41	2403.407	2313.974	2321.744	2406.057
6940	-319.139	-192.3176	-126.8215	497101.9	0.07607582	3039.587	0.0004485354	0.998198	0.999539	1.00046	1.0018	0.07528927	2976.368	2255.53	2251.039	2467.392	2531.386	2177.455	2390.032	2332.085	2278.167	2415.236
6950	-327.3585	-192.2398	-135.1186	96856.3	0.07566672	3035.248	0.0006901687	0.995919	0.998954	1.00104	1.00409	0.07964766	2959.527	2262.32	2281.455	2444.835	2542.929	2175.634	2405.435	2367.365	2265.224	2407.865
6960	-331.1955	-192.2395	-138.9561	75564.17	0.08017117	3072.018	0.0002813035	0.99538	0.998815	1.00118	1.00463	0.08359014	2977.082	2210.183	2267.225	2451.249	2534.975	2237.464	2408.883	2336.289	2291.91	2402.886
6970	-331.2773	-192.2394	-139.0378	645870.6	0.08192604	3092.453	0.0002989238	0.998419	0.999596	1.0004	1.00158	0.08138252	2969.324	2273.745	2330.453	2443.486	2516.243	2130.41	2402.416	2282.515	2332.97	2421.085
6980	-335.994	-192.2394	-143.7545	106090.8	0.08362839	3083.348	0.0003661429	0.9961	0.999001	1.00099	1.00391	0.08513469	2979.389	2268.682	2320.918	2438.155	2539.718	2150.202	2400.691	2271.262	2343.995	2406.955
6990	-323.7374	-192.2394	-131.4979	627019.9	0.08731904	3082.678	0.0003784985	0.998395	0.99959	1.00041	1.00161	0.08791092	2969.59	2250.024	2322.921	2440.799	2546.299	2150.515	2394.452	2335.176	2345.964	2391.528
7000	-332.6368	-192.2394	-140.3974	407859.6	0.08967197	3059.11	0.000340642	0.99801	0.999491	1.00051	1.00199	0.08648641	2954.938	2246.778	2273.5	2469.306	2518.969	2204.821	2403.745	2350.471	2328.611	2406.463
7010	-327.1661	-192.2394	-134.9266	373515.2	0.08486827	2980.984	0.0004086358	0.997921	0.999468	1.00053	1.00208	0.08514124	2960.36	2218.47	2333.216	2473.3	2545.694	2285.901	2395.295	2362.638	2285.555	2399.625
7020	-336.8523	-192.2394	-144.6128	424184	0.08799783	3083.28	0.0002365343	0.998049	0.999501	1.0005	1.00195	0.0856728	2974.867	2226.49	2338.442	2451.783	2507.617	2138.83	2408.235	2257.568	2311.803	2381.716
7030	-333.1592	-192.2394	-140.9197	447295.6	0.08631867	3027.611	0.0004685065	0.9981	0.999514	1.00048	1.0019	0.08665417	2973.705	2228.493	2348.108	2427.31	2527.994	2150.816	2391.8	2321.475	2307.86	2406.918
7040	-323.1088	-192.2896	-130.8193	21487.55	0.09035192	3003.293	0.0005986209	0.991342	0.997772	1.0022	1.00868	0.08521865	2967.02	2235.962	2343.698	2430.881	2500.571	2298.074	2406.842	2315.352	2332.458	2399.103
7050	-327.4872	-192.2394	-135.2478	853443.6	0.08176923	2998.396	0.0002907134	0.998624	0.999648	1.00035	1.00138	0.08649988	2978.133	2247.446	2265.279	2451.757	2524.166	2313.489	2403.181	2341.558	2341.762	2393.66
7060	-326.3906	-192.2394	-134.1512	697848.7	0.08065981	3001.563	0.0004103678	0.998479	0.999611	1.00039	1.00152	0.07876334	2973.57	2228.591	2344.729	2462.016	2507.53	2310.149	2409.353	2313.405	2291.461	2416.03
7070	-331.6334	-192.2394	-139.3939	725096.1	0.0786258	3085.228	0.0003167558	0.998508	0.999618	1.00038	1.00149	0.07664517	2960.807	2236.75	2313.122	2431.94	2510.331	2206.877	2407.715	2297.96	2329.528	2380.973
7080	-327.5035	-192.2394	-135.2641	143468.6	0.07938371	3098.372	0.0002154853	0.996646	0.999141	1.00086	1.00336	0.07897915	2965.36	2239.646	2278.272	2472.141	2505.987	2202.185	2406.994	2280.099	2346.381	2389.004
7090	-330.2865	-192.2394	-138.0471	994170.5	0.07782437	2999.22	0.0002209956	0.998725	0.999674	1.00033	1.00128	0.07927156	2967.85	2243.208	2267.828	2446.883	2514.529	2126.115	2402.734	2367.42	2250.766	2384.307
7100	-327.6447	-192.2394	-135.4053	479642	0.07981961	3088.868	0.0004381808	0.998165	0.999531	1.00047	1.00184	0.08098616	2957.572	2251.802	2296.848	2445.44	2536.63	2180.597	2403.993	2363.246	2288.221	2405.869
7110	-329.576	-192.2394	-137.3366	483983.9	0.07587117	3056.78	0.0002616526	0.998173	0.999533	1.00047	1.00183	0.07886052	2961.297	2255.944	2316.219	2468.378	2543.246	2132.374	2397.862	2284.284	2297.509	2388.475
7120	-325.9111	-192.2394	-133.6716	865497.1	0.07306896	2997.7	0.0004677609	0.998634	0.999651	1.00035	1.00137	0.07468666	2968.504	2271.801	2261.575	2443.384	2538.074	2157.889	2401.546	2312.024	2252.558	2401.266
7130	-328.0331	-192.2395	-135.7936	835755.5	0.07045607	3031.523	0.0004405764	0.99861	0.999645	1.00035	1.00139	0.07239693	2966.336	2241.687	2345.813	2468.484	2545.427	2194.493	2392.419	2323.966	2254.926	2395.24
7140	-327.8629	-192.2394	-135.6234	834377.1	0.07388298	3034.977	0.0002481391	0.998609	0.999644	1.00036	1.00139	0.07814511	2965.28	2258.903	2325.199	2426.638	2536.18	2141.707	2405.967	2331.466	2305.782	2412.491
7150	-329.9206	-192.2394	-137.6812	345804.3	0.07136366	3077.068	0.0003773463	0.997839	0.999447	1.00055	1.00216	0.07238024	2950.603	2272.732	2260.379	2426.278	2549.739	2216.125	2408.445	2353.4	2322.403	2402.234
7160	-336.7456	-192.2394	-144.5062	9657.002	0.07790092	3045.521	0.0001532716	0.987095	0.996667	1.00327	1.01296	0.07469123	2970.078	2249.277	2253.365	2431.03	2548.568	2169.577	2391.859	2261.512	2344.201	2375.976
7170	-328.7823	-192.2394	-136.5429	421541.2	0.0733736	3044.074	0.0001899666	0.998043	0.999499	1.0005	1.00196	0.0722179	2960.536	2268.212	2343.953	2441.768	2504.717	2167.8	2400.312	2363.491	2281.131	2396.257
7180	-326.0813	-192.2394	-133.8419	691647.1	0.07431035	3031.326	0.000744917	0.998472	0.999609	1.00039	1.00153	0.07542832	2978.259	2220.382	2305.238	2439.955	2539.511	2243.757	2400.525	2316.339	2297.636	2395.534
7190	-323.9544	-192.357	-131.5974	585420.3	0.07598533	3001.755	0.000581157	0.998339	0.999575	1.00042	1.00166	0.08110883	2961.444	2223.094	2313.425	2437.916	2545.809	2262.854	2394.821	2313.629	2313.487	2400.766
7200	-321.5074	-192.2394	-129.268	147240.3	0.0730201	3045.803	0.0003058297	0.996689	0.999152	1.00084	1.00331	0.07005983	2962.849	2271.175	2254.972	2436.162	2540.67	2134.348	2409.827	2301.757	2262.289	2398.797
7210	-332.1885	-192.2394	-139.9491	934423	0.06513973	3053.295	0.000506083	0.998685	0.999664	1.00034	1.00132	0.06940391	2952.991	2220.765	2346.863	2450.945	2515.971	2157.001	2407.942	2327.774	2332.433	2378.186
7220	-325.3797	-192.2394	-133.1403	684778.4	0.07035418	3049.011	0.0003558217	0.998464	0.999607	1.00039	1.00154	0.0682974	2967.957	2240.166	2280.472	2445.775	2520.703	2185.647	2399.754	2284.633	2337.491	2421.19
7230	-330.4221	-192.2394	-138.1827	684778.4	0.06818352	3006.356	0.0002378976	0.998464	0.999607	1.00039	1.00154	0.0677407	2962.277	2242.462	2297.471	2457.722	2529.005	2310.342	2407.847	2307.591	2267.851	2383.358
7240	-334.3884	-192.2394	-142.149	90836.94	0.07224277	3001.222	0.0002151041	0.995786	0.99892	1.00107	1.00422	0.06631214	2972.66	2241.303	2253.867	2467.066	2521.411	2172.418	2400.8	2302.963	2293.07	2382.269
7250	-333.2953	-192.2394	-141.0558	331834	0.06842789	3060.388	0.0001943137	0.997794	0.999436	1.00056	1.00221	0.06661702	2973.989	2220	2296.602	2464.801	2537.11	2260.062	2405.633	2343.236	2345.874	2408.694
7260	-329.701	-192.2394	-137.4615	130152.7	0.06946117	3043.272	0.0002320276	0.996479	0.999098	1.0009	1.00353	0.06874926	2975.12	2260.787	2253.132	2474.263	2510.579	2203.209	2399.985	2274.921	2282.435	2407.855
7270	-324.3666	-192.2394	-132.1272	89219.53	0.06660231	3048.836	0.0002567839	0.995748	0.99891	1.00108	1.00426	0.06724098	2952.473	2241.423	2281.535	2443.897	2527.504	2132.83	2401.764	2324.993	2336.561	2385.247
7280	-318.7005	-192.2394	-126.461	243054.3	0.06068589	3005.017	0.000769831	0.997423	0.99934	1.00066	1.00258	0.06385166	2965.009	2270.761	2270.789	2460.498	2504.442	2157.142	2392.595	2313.284	2276.709	2417.752
7290	-328.5485	-192.2394	-136.3091	836038.7	0.0607842	3020.053	0.0003970665	0.99861	0.999645	1.00035	1.00139	0.06214386	2967.289	2237.923	2331.379	2451.593	2500.031	2205.353	2402.075	2353.648	2307.297	2388.644
7300	-331.6431	-192.2394	-139.4036	400178.3	0.06723666	3027.152	0.0003123468	0.997991	0.999486	1.00051	1.00201	0.06148729	2959.282	2267.528	2280.159	2468.201	2526.16	2128.76	2407.524	2295.992	2349.577	2375.314
7310	-328.4869	-192.2394	-136.2475	846439.3	0.06178246	2994.809	0.0005571686	0.998619	0.999647	1.00035	1.00138	0.06331799	2956.215	2260.957	2327.805	2459.096	2512.792	2240.173	2391.923	2335.146	2316.627	2399.354
7320	-324.4997	-192.2394	-132.2602	642302.3	0.06566907	2982.392	0.0003513214	0.998414	0.999594	1.0004	1.00159	0.06362317	2977.764	2268.598	2255.241	2471.253	2527.312	2205.198	2399.559	2319.608	2273.836	2408.325
7330	-325.1886	-192.2391	-132.9495	458071.9	0.07071271	2991.375	0.0003550095	0.998123	0.99952	1.00048	1.00188	0.06475416	2966.239	2258.228	2343.888	2465.529	2513.364	2285.526	2401.014	2348.952	2273.708	2389.272
7340	-338.5383	-192.2394	-146.2988	832389.5	0.0601017	3091.383	0.0003086219	0.998607	0.999644	1.00036	1.00139	0.06692392	2977.002	2221.147	2288.226	2433.697	2538.507	2148.537	2392.539	2282.682	2315.574	2395.352
7350	-330.5625	-192.2394	-138.3231	680249.3	0.0577834	3078.555	0.0006542331	0.998459	0.999606	1.00039	1.00154	0.06055343	2968.066	2248.03	2299.529	2431.47	2508.966	2301.907	2390.312	2361.464	2313.298	2403.99
7360	-320.626	-192.2406	-128.3854	391310.7	0.06283522	3019.303	0.0002157682	0.997969	0.99948	1.00052	1.00203	0.06049575	2969.613	2240.092	2299.276	2453.527	2518.984	2312.897	2409.193	2313.342	2258.4	2394.487
7370	-327.0835	-192.2394	-134.844	855292.7	0.06286572	3021.538	0.000274069	0.998626	0.999649	1.00035	1.00137	0.06546357	2969.166	2269.791	2315.974	2451.061	2538.244	2156.158	2408.061	2323.254	2286.522	2399.788
7380	-331.6315	-192.2394	-139.392	280083.7	0.06401035	3005.748	0.0003821146	0.997599	0.999386	1.00061	1.0024	0.06417437	2953.25	2263.259	2263.094	2440.54	2548.396	2177.691	2397.268	2306.734	2292.341	2378.273
